,route_no,latitude,longitude,elevation,time
1119,5,51.22773,6.77071,31.0,18.6
1120,5,51.22772,6.77071,31.0,18.616666666666667
1121,5,51.22771,6.77071,31.0,18.616666666666667
1122,5,51.22757,6.77082,32.0,18.716666666666665
1123,5,51.2272778,6.77085015,32.0,18.916666666666668
1124,5,51.2269217,6.77081796,31.0,19.15
1125,5,51.22692,6.77077,30.0,19.166666666666668
1126,5,51.22685,6.77076,31.0,19.216666666666665
1127,5,51.22666,6.77071,31.0,19.35
1128,5,51.22661,6.7707,33.0,19.383333333333333
1129,5,51.2266,6.7707,33.0,19.383333333333333
1130,5,51.22659,6.7707,34.0,19.4
1131,5,51.22584,6.77041,38.0,19.916666666666668
1132,5,51.22553,6.77027,33.0,20.133333333333333
1133,5,51.22541,6.77023,32.0,20.2
1134,5,51.22524,6.77015,32.0,20.333333333333332
1135,5,51.22523,6.77015,32.0,20.333333333333332
1136,5,51.22503,6.77005,37.0,20.466666666666665
1137,5,51.22497,6.77002,38.0,20.516666666666666
1138,5,51.22492,6.76999,38.0,20.55
1139,5,51.22483,6.76994,38.0,20.616666666666667
1140,5,51.22467,6.76984,37.0,20.733333333333334
1141,5,51.22458,6.76979,37.0,20.783333333333335
1142,5,51.22447,6.76971,38.0,20.866666666666667
1143,5,51.22446,6.76971,38.0,20.883333333333333
1144,5,51.22437,6.76964,39.0,20.95
1145,5,51.22428,6.76959,40.0,21.016666666666666
1146,5,51.22406,6.76945,43.0,21.166666666666668
1147,5,51.22405,6.76945,44.0,21.166666666666668
1148,5,51.22379,6.76928,45.0,21.366666666666667
1149,5,51.22334,6.76898,47.0,21.683333333333334
1150,5,51.22333,6.76898,47.0,21.7
1151,5,51.22291,6.7687,39.0,22.0
1152,5,51.22283,6.76865,39.0,22.05
1153,5,51.22248,6.76843,44.0,22.3
1154,5,51.22185,6.768,37.0,22.766666666666666
1155,5,51.22185,6.76799,37.0,22.766666666666666
1156,5,51.22165,6.76786,39.0,22.916666666666668
1157,5,51.22149,6.76772,40.0,23.033333333333335
1158,5,51.221,6.76742,46.0,23.383333333333333
1159,5,51.221,6.76741,46.0,23.383333333333333
1160,5,51.22068,6.76722,54.0,23.616666666666667
1161,5,51.22055,6.76714,52.0,23.7
1162,5,51.22021,6.76692,36.0,23.95
1163,5,51.22021,6.76691,36.0,23.95
1164,5,51.22005,6.76681,31.0,24.066666666666666
1165,5,51.21973,6.76654,37.0,24.316666666666666
1166,5,51.21958,6.76641,38.0,24.433333333333334
1167,5,51.2193,6.76614,38.0,24.65
1168,5,51.2193,6.76615,38.0,24.65
1169,6,51.2380267,6.83077096,46.0,0.0
1170,6,51.23802,6.83077,46.0,0.0
1171,6,51.23799,6.83066,46.0,0.05
1172,6,51.23793,6.83055,46.0,0.1
1173,6,51.23787,6.83048,46.0,0.15
1174,6,51.23779,6.83046,46.0,0.21666666666666667
1175,6,51.23778,6.83046,46.0,0.21666666666666667
1176,6,51.23775,6.83045,46.0,0.23333333333333334
1177,6,51.23768,6.83048,46.0,0.2833333333333333
1178,6,51.23656,6.83108,42.0,1.0666666666666667
1179,6,51.2359,6.83248,46.0,1.8
1180,6,51.23589,6.83253,46.0,1.8333333333333335
1181,6,51.235062,6.83423423,46.0,2.7333333333333334
1182,6,51.2348632,6.8346033,44.0,2.9333333333333336
1183,6,51.23486,6.83459,43.0,2.9333333333333336
1184,6,51.2348,6.83471,43.0,3.0
1185,6,51.23478,6.8348,43.0,3.05
1186,6,51.23479,6.83507,44.0,3.15
1187,6,51.23486,6.83546,44.0,3.3333333333333335
1188,6,51.23486,6.83545,44.0,3.3333333333333335
1189,6,51.23519,6.83706,48.0,4.033333333333333
1190,6,51.23527,6.83739,47.0,4.183333333333334
1191,6,51.23547,6.83774,48.0,4.383333333333334
1192,6,51.23547,6.83773,48.0,4.383333333333334
1193,6,51.23575,6.83824,48.0,4.666666666666667
1194,6,51.23575,6.83823,48.0,4.666666666666667
1195,6,51.23576,6.83825,48.0,4.683333333333334
1196,6,51.23582,6.83807,48.0,4.766666666666667
1197,6,51.23582,6.83806,48.0,4.766666666666667
1198,6,51.23578,6.838,48.0,4.816666666666666
1199,6,51.23576,6.83786,48.0,4.866666666666667
1200,6,51.23647,6.83546,47.0,5.983333333333333
1201,6,51.23647,6.83545,47.0,5.983333333333333
1202,6,51.2372,6.83305,45.0,7.1
1203,6,51.2376,6.8317,44.0,7.716666666666667
1204,6,51.23768,6.83152,44.0,7.816666666666666
1205,6,51.238,6.83096,46.0,8.133333333333333
1206,6,51.23802,6.83082,46.0,8.183333333333334
1207,7,51.2168514,6.77398833,39.0,0.0
1208,7,51.21684,6.77398,39.0,0.0
1209,7,51.21684,6.77444,42.0,0.2
1210,7,51.21683,6.77503,44.0,0.43333333333333335
1211,7,51.21682,6.77503,44.0,0.45
1212,7,51.21683,6.77503,44.0,0.45
1213,7,51.21695,6.77509,44.0,0.5333333333333333
1214,7,51.21713,6.77505,43.0,0.65
1215,7,51.21755,6.77505,42.0,0.9333333333333333
1216,7,51.2178,6.77505,42.0,1.1
1217,7,51.21805,6.77504,42.0,1.2666666666666666
1218,7,51.21805,6.77503,42.0,1.2833333333333332
1219,7,51.21804,6.77462,40.0,1.45
1220,7,51.21802,6.77423,38.0,1.6166666666666667
1221,7,51.21798,6.77409,37.0,1.6666666666666665
1222,7,51.21798,6.77407,37.0,1.6833333333333333
1223,7,51.21797,6.77407,37.0,1.6833333333333333
1224,7,51.21794,6.77395,37.0,1.75
1225,7,51.21791,6.77383,37.0,1.8
1226,7,51.21786,6.77295,38.0,2.1666666666666665
1227,7,51.21786,6.77284,39.0,2.216666666666667
1228,7,51.21785,6.7726,39.0,2.3166666666666664
1229,7,51.21785,6.77259,39.0,2.3166666666666664
1230,7,51.21791,6.77258,40.0,2.35
1231,7,51.21802,6.77254,40.0,2.4333333333333336
1232,7,51.2181,6.77248,41.0,2.5
1233,7,51.21829,6.77227,43.0,2.65
1234,7,51.21846,6.77194,41.0,2.8166666666666664
1235,7,51.21856,6.77171,40.0,2.95
1236,7,51.21862,6.77161,39.0,3.0
1237,7,51.21867,6.77154,39.0,3.05
1238,7,51.21868,6.77155,39.0,3.05
1239,7,51.21868,6.77154,39.0,3.05
1240,7,51.21877,6.77166,38.0,3.1333333333333333
1241,7,51.21884,6.77178,38.0,3.2
1242,7,51.21887,6.77185,38.0,3.2333333333333334
1243,7,51.21891,6.77196,38.0,3.283333333333333
1244,7,51.2189,6.77238,38.0,3.466666666666667
1245,7,51.21888,6.77294,38.0,3.7
1246,7,51.21886,6.7734,37.0,3.9
1247,7,51.21887,6.77518,42.0,4.633333333333333
1248,7,51.21889,6.77525,42.0,4.666666666666667
1249,7,51.21889,6.77524,42.0,4.666666666666667
1250,7,51.21889,6.77525,42.0,4.683333333333334
1251,7,51.21885,6.77532,41.0,4.716666666666667
1252,7,51.21885,6.77543,40.0,4.766666666666667
1253,7,51.21875,6.77543,41.0,4.833333333333333
1254,7,51.21865,6.77543,41.0,4.9
1255,7,51.21842,6.77542,42.0,5.05
1256,7,51.21842,6.77526,42.0,5.116666666666666
1257,7,51.21839,6.7751,42.0,5.183333333333334
1258,7,51.21838,6.7751,42.0,5.2
1259,7,51.21837,6.77503,42.0,5.216666666666667
1260,7,51.2181,6.77433,38.0,5.566666666666666
1261,7,51.21802,6.77423,38.0,5.633333333333333
1262,7,51.21798,6.77409,37.0,5.7
1263,7,51.21794,6.77395,37.0,5.766666666666667
1264,7,51.21791,6.77383,37.0,5.816666666666666
1265,7,51.2178,6.77368,39.0,5.916666666666667
1266,7,51.21771,6.77349,40.0,6.016666666666667
1267,7,51.21771,6.77347,40.0,6.016666666666667
1268,7,51.21771,6.77338,40.0,6.066666666666666
1269,7,51.21784,6.773,38.0,6.233333333333333
1270,7,51.21786,6.77295,38.0,6.266666666666667
1271,7,51.21786,6.77284,39.0,6.316666666666666
1272,7,51.21785,6.77259,39.0,6.416666666666667
1273,7,51.21783,6.77247,40.0,6.466666666666667
1274,7,51.2178,6.77248,40.0,6.483333333333333
1275,7,51.21773,6.7725,39.0,6.533333333333333
1276,7,51.2173,6.77261,41.0,6.833333333333333
1277,7,51.21686,6.77272,43.0,7.116666666666666
1278,7,51.21686,6.77274,43.0,7.133333333333334
1279,7,51.21686,6.77287,42.0,7.183333333333334
1280,7,51.21682,6.77289,42.0,7.216666666666667
1281,7,51.21678,6.77292,42.0,7.25
1282,7,51.2167,6.77298,42.0,7.3
1283,7,51.21666,6.77303,42.0,7.333333333333333
1284,7,51.2163,6.77301,42.0,7.583333333333333
1285,7,51.21626,6.77294,42.0,7.616666666666667
1286,7,51.21625,6.77285,42.0,7.65
1287,7,51.21619,6.77299,42.0,7.733333333333333
1288,7,51.21607,6.77329,43.0,7.883333333333333
1289,7,51.21601,6.7735,43.0,7.966666666666667
1290,7,51.21593,6.77381,44.0,8.116666666666667
1291,7,51.21588,6.77408,44.0,8.233333333333333
1292,7,51.21582,6.77467,42.0,8.483333333333333
1293,7,51.21585,6.77477,42.0,8.533333333333333
1294,7,51.21586,6.77479,42.0,8.533333333333333
1295,7,51.21586,6.77478,42.0,8.533333333333333
1296,7,51.21587,6.7748,42.0,8.55
1297,7,51.2159,6.77482,42.0,8.566666666666666
1298,7,51.2161,6.77484,42.0,8.7
1299,7,51.2161,6.77485,42.0,8.716666666666667
1300,7,51.2161,6.77484,42.0,8.716666666666667
1301,7,51.21614,6.7746,43.0,8.816666666666666
1302,7,51.21619,6.77442,44.0,8.9
1303,7,51.21624,6.77423,44.0,8.983333333333333
1304,7,51.21621,6.77411,44.0,9.033333333333333
1305,7,51.2162,6.77396,44.0,9.1
1306,7,51.21621,6.77384,44.0,9.15
1307,7,51.21621,6.77383,44.0,9.166666666666666
1308,7,51.21624,6.77373,43.0,9.2
1309,7,51.21625,6.77351,42.0,9.3
1310,7,51.21657,6.77351,41.0,9.516666666666667
1311,7,51.21656,6.77351,41.0,9.516666666666667
1312,7,51.21677,6.77351,40.0,9.65
1313,7,51.21685,6.77351,39.0,9.716666666666667
1314,7,51.21684,6.77394,39.0,9.883333333333333
1315,8,51.2481251,6.76276597,43.0,0.0
1316,8,51.24812,6.76276,43.0,0.0
1317,8,51.24805,6.76276,43.0,0.05
1318,8,51.24803,6.76273,43.0,0.06666666666666667
1319,8,51.24803,6.76272,43.0,0.06666666666666667
1320,8,51.24778,6.76229,39.0,0.31666666666666665
1321,8,51.24778,6.76228,39.0,0.31666666666666665
1322,8,51.24742,6.76164,34.0,0.6666666666666666
1323,8,51.24739,6.76161,34.0,0.7
1324,8,51.24734,6.76157,34.0,0.7333333333333333
1325,8,51.24733,6.76157,34.0,0.7333333333333333
1326,8,51.24732,6.76157,34.0,0.75
1327,8,51.2473,6.76156,34.0,0.7666666666666667
1328,8,51.24719,6.76159,34.0,0.8333333333333334
1329,8,51.24714,6.76164,34.0,0.8833333333333333
1330,8,51.24663,6.76241,33.0,1.35
1331,8,51.24664,6.76253,34.0,1.4
1332,8,51.24641,6.76285,36.0,1.6
1333,8,51.24574,6.76377,31.0,2.183333333333333
1334,8,51.24546,6.76414,29.0,2.4333333333333336
1335,8,51.24502,6.76472,27.0,2.8166666666666664
1336,8,51.24426,6.7656,27.0,3.4333333333333336
1337,8,51.24417,6.7657,27.0,3.5166666666666666
1338,8,51.24328,6.76659,27.0,4.216666666666667
1339,8,51.24322,6.76665,27.0,4.25
1340,8,51.24279,6.76704,31.0,4.583333333333333
1341,8,51.24211,6.76758,34.0,5.1
1342,8,51.24201,6.76766,36.0,5.166666666666667
1343,8,51.24142,6.76812,34.0,5.6
1344,8,51.24048,6.76874,31.0,6.283333333333333
1345,8,51.24004,6.76903,33.0,6.6
1346,8,51.23953,6.76933,39.0,6.966666666666667
1347,8,51.23953,6.76934,39.0,6.966666666666667
1348,8,51.23922,6.76952,41.0,7.183333333333334
1349,8,51.23827,6.76992,30.0,7.85
1350,8,51.23728,6.77033,32.0,8.533333333333333
1351,8,51.23727,6.77034,32.0,8.533333333333333
1352,8,51.23717,6.7704,32.0,8.6
1353,8,51.23715,6.77041,32.0,8.616666666666667
1354,8,51.23708,6.77065,34.0,8.733333333333333
1355,8,51.23697,6.77101,37.0,8.9
1356,8,51.23701,6.77115,37.0,8.966666666666667
1357,8,51.23707,6.77125,37.0,9.016666666666667
1358,8,51.23706,6.77125,37.0,9.033333333333333
1359,8,51.23714,6.77137,37.0,9.1
1360,8,51.23717,6.77135,37.0,9.116666666666667
1361,8,51.23753,6.77121,34.0,9.366666666666667
1362,8,51.23765,6.77133,36.0,9.466666666666667
1363,8,51.23764,6.77133,36.0,9.466666666666667
1364,8,51.2377,6.77138,36.0,9.516666666666667
1365,8,51.23794,6.77129,36.0,9.683333333333334
1366,8,51.23815,6.77122,36.0,9.816666666666666
1367,8,51.23836,6.77116,35.0,9.966666666666667
1368,8,51.23858,6.77108,36.0,10.116666666666667
1369,8,51.23937,6.7708,38.0,10.65
1370,8,51.23941,6.77078,38.0,10.683333333333334
1371,8,51.23942,6.77088,38.0,10.733333333333333
1372,8,51.23949,6.77088,37.0,10.766666666666667
1373,8,51.23963,6.77087,37.0,10.866666666666667
1374,8,51.23966,6.77086,37.0,10.883333333333333
1375,8,51.23976,6.77083,38.0,10.95
1376,8,51.24018,6.77068,39.0,11.25
1377,8,51.24018,6.77069,39.0,11.25
1378,8,51.24025,6.77066,40.0,11.3
1379,8,51.24027,6.77062,40.0,11.316666666666666
1380,8,51.24037,6.7707,40.0,11.383333333333333
1381,8,51.24036,6.7707,40.0,11.4
1382,8,51.24039,6.77073,40.0,11.416666666666666
1383,8,51.24051,6.77082,40.0,11.516666666666667
1384,8,51.2407,6.77092,39.0,11.65
1385,8,51.24074,6.7709,39.0,11.666666666666666
1386,8,51.24095,6.77082,39.0,11.816666666666666
1387,8,51.24162,6.77047,39.0,12.283333333333333
1388,8,51.24182,6.77036,38.0,12.433333333333334
1389,8,51.24192,6.77031,39.0,12.5
1390,8,51.24196,6.77028,39.0,12.533333333333333
1391,8,51.24251,6.76993,41.0,12.916666666666666
1392,8,51.24257,6.76989,41.0,12.966666666666667
1393,8,51.24362,6.76903,46.0,13.75
1394,8,51.2438,6.76885,45.0,13.9
1395,8,51.24405,6.7686,42.0,14.083333333333334
1396,8,51.24454,6.76811,41.0,14.483333333333333
1397,8,51.245,6.76755,44.0,14.866666666666667
1398,8,51.2451,6.76743,43.0,14.95
1399,8,51.24565,6.76674,40.0,15.416666666666666
1400,8,51.24585,6.76645,38.0,15.583333333333334
1401,8,51.24598,6.76627,39.0,15.7
1402,8,51.24602,6.76624,40.0,15.733333333333333
1403,8,51.24605,6.7662,40.0,15.766666666666667
1404,8,51.2464,6.76572,42.0,16.066666666666666
1405,8,51.24709,6.7646,44.0,16.733333333333334
1406,8,51.24712,6.76456,44.0,16.75
1407,8,51.24751,6.76393,45.0,17.116666666666667
1408,8,51.24789,6.76321,44.0,17.516666666666666
1409,8,51.24811,6.76279,44.0,17.75
1410,9,51.1584619,6.87233126,50.0,0.0
1411,9,51.15846,6.87233,50.0,0.0
1412,9,51.15749,6.87237,51.0,0.6333333333333333
1413,9,51.15748,6.87237,51.0,0.65
1414,9,51.15544,6.87234,52.0,2.0
1415,9,51.15527,6.87225,51.0,2.1333333333333333
1416,9,51.15507,6.87211,50.0,2.2666666666666666
1417,9,51.15504,6.87194,50.0,2.35
1418,9,51.15469,6.87096,49.0,2.8166666666666664
1419,9,51.1546,6.87081,49.0,2.9
1420,9,51.15451,6.87071,49.0,2.9833333333333334
1421,9,51.1545,6.87071,49.0,2.9833333333333334
1422,9,51.15449,6.87055,49.0,3.05
1423,9,51.15449,6.87045,49.0,3.1
1424,9,51.15449,6.87044,49.0,3.1
1425,9,51.15431,6.87034,47.0,3.2333333333333334
1426,9,51.1542,6.87024,46.0,3.3166666666666664
1427,9,51.15406,6.86994,45.0,3.466666666666667
1428,9,51.15407,6.86993,45.0,3.4833333333333334
1429,9,51.15378,6.86921,44.0,3.8333333333333335
1430,9,51.15367,6.86904,44.0,3.9333333333333336
1431,9,51.15367,6.86903,44.0,3.9333333333333336
1432,9,51.15267,6.86874,42.0,4.616666666666667
1433,9,51.15221,6.86865,43.0,4.933333333333334
1434,9,51.15199,6.86857,42.0,5.083333333333333
1435,9,51.15198,6.86857,42.0,5.083333333333333
1436,9,51.15201,6.8684,42.0,5.15
1437,9,51.15227,6.86745,44.0,5.6
1438,9,51.1528,6.86585,46.0,6.35
1439,9,51.15345,6.86397,46.0,7.25
1440,9,51.15349,6.86362,45.0,7.4
1441,9,51.15347,6.86331,45.0,7.533333333333333
1442,9,51.15348,6.86331,45.0,7.533333333333333
1443,9,51.15347,6.86331,45.0,7.533333333333333
1444,9,51.15373,6.86332,45.0,7.716666666666667
1445,9,51.15373,6.8633,45.0,7.716666666666667
1446,9,51.15374,6.86311,45.0,7.8
1447,9,51.15404,6.86222,47.0,8.216666666666667
1448,9,51.154,6.86206,47.0,8.3
1449,9,51.15399,6.86206,47.0,8.3
1450,9,51.15404,6.862,47.0,8.35
1451,9,51.15409,6.86188,47.0,8.4
1452,9,51.1541,6.86086,45.0,8.833333333333334
1453,9,51.1549965,6.86071729,44.0,9.433333333333334
1454,9,51.1559251,6.86051881,46.0,10.066666666666666
1455,9,51.1569984,6.86013793,43.0,10.8
1456,9,51.157964,6.85985898,45.0,11.45
1457,9,51.15796,6.85985,45.0,11.45
1458,9,51.15895,6.86042,46.0,12.15
1459,9,51.15894,6.86042,46.0,12.166666666666666
1460,9,51.15975,6.86035,49.0,12.7
1461,9,51.16121,6.86026,48.0,13.683333333333334
1462,9,51.16122,6.86026,48.0,13.683333333333334
1463,9,51.16122,6.86636,46.0,16.233333333333334
1464,9,51.16123,6.86643,46.0,16.266666666666666
1465,9,51.16126,6.86645,46.0,16.283333333333335
1466,9,51.16125,6.86645,46.0,16.3
1467,9,51.16129,6.86648,46.0,16.316666666666666
1468,9,51.16135,6.86645,46.0,16.366666666666667
1469,9,51.16137,6.86651,46.0,16.4
1470,9,51.16146,6.86658,47.0,16.466666666666665
1471,9,51.16219,6.8668,47.0,16.95
1472,9,51.16219,6.86679,47.0,16.966666666666665
1473,9,51.16224,6.8668,47.0,17.0
1474,9,51.16224,6.86785,46.0,17.433333333333334
1475,9,51.1622,6.86796,45.0,17.483333333333334
1476,9,51.16217,6.86801,45.0,17.516666666666666
1477,9,51.16216,6.86805,45.0,17.533333333333335
1478,9,51.16216,6.86871,46.0,17.816666666666666
1479,9,51.16218,6.86889,46.0,17.883333333333333
1480,9,51.16222,6.86893,46.0,17.916666666666668
1481,9,51.16247,6.86903,46.0,18.083333333333332
1482,9,51.16246,6.86903,46.0,18.1
1483,9,51.16272,6.86916,47.0,18.283333333333335
1484,9,51.16287,6.86934,47.0,18.4
1485,9,51.16299,6.86957,47.0,18.533333333333335
1486,9,51.16309,6.87,47.0,18.716666666666665
1487,9,51.16312,6.87031,48.0,18.85
1488,9,51.16312,6.87055,48.0,18.95
1489,9,51.16312,6.87054,48.0,18.95
1490,9,51.16311,6.87078,48.0,19.05
1491,9,51.16308,6.8711,47.0,19.2
1492,9,51.16296,6.8715,46.0,19.383333333333333
1493,9,51.16289,6.87164,46.0,19.45
1494,9,51.16275,6.87182,46.0,19.566666666666666
1495,9,51.16262,6.87191,46.0,19.666666666666668
1496,9,51.16238,6.87198,45.0,19.833333333333332
1497,9,51.16238,6.87199,45.0,19.833333333333332
1498,9,51.16221,6.87208,44.0,19.95
1499,9,51.16219,6.87211,44.0,19.966666666666665
1500,9,51.1621424,6.87226152,43.0,20.05
1501,9,51.1621391,6.87306082,44.0,20.383333333333333
1502,9,51.16214,6.87306,44.0,20.383333333333333
1503,9,51.16214,6.87374,45.0,20.666666666666668
1504,9,51.16212,6.87386,45.0,20.716666666666665
1505,9,51.16204,6.874,46.0,20.8
1506,9,51.16198,6.87405,46.0,20.833333333333332
1507,9,51.16194,6.87406,46.0,20.866666666666667
1508,9,51.16144,6.87407,48.0,21.2
1509,9,51.16122,6.87416,48.0,21.35
1510,9,51.16108,6.87423,47.0,21.45
1511,9,51.16092,6.87423,47.0,21.55
1512,9,51.1604469,6.87417662,47.0,21.866666666666667
1513,9,51.1595184,6.87414443,50.0,22.483333333333334
1514,9,51.15934,6.87412834,50.0,22.616666666666667
1515,9,51.1591786,6.8739835,50.0,22.733333333333334
1516,9,51.1586571,6.87316274,51.0,23.216666666666665
1517,9,51.1584418,6.87292134,50.0,23.4
1518,9,51.1584317,6.87284624,50.0,23.433333333333334
1519,9,51.1584687,6.87272822,50.0,23.483333333333334
1520,9,51.158472,6.87236881,50.0,23.633333333333333
1521,10,51.24169996,6.830134749,45.0,0.0
1522,10,51.24169,6.83014,45.0,0.0
1523,10,51.24165,6.83011,45.0,0.03333333333333333
1524,10,51.2418,6.82956,42.0,0.25
1525,10,51.24188,6.82923,41.0,0.38333333333333336
1526,10,51.24193,6.82886,40.0,0.5333333333333333
1527,10,51.24195,6.82858,41.0,0.65
1528,10,51.24195,6.82814,42.0,0.8166666666666667
1529,10,51.24198,6.82813,42.0,0.8333333333333334
1530,10,51.24208,6.82809,43.0,0.9
1531,10,51.24219,6.82795,44.0,0.9833333333333333
1532,10,51.24227,6.82778,45.0,1.0666666666666667
1533,10,51.24235,6.82748,46.0,1.1833333333333333
1534,10,51.24242,6.82736,46.0,1.25
1535,10,51.24239,6.82721,45.0,1.3166666666666667
1536,10,51.24238,6.8272,45.0,1.3166666666666667
1537,10,51.24245,6.82716,45.0,1.3666666666666667
1538,10,51.24252,6.82721,46.0,1.4166666666666667
1539,10,51.24251,6.82721,45.0,1.4166666666666667
1540,10,51.24256,6.82724,46.0,1.45
1541,10,51.24557,6.82553,46.0,3.4
1542,10,51.2458,6.82546,46.0,3.55
1543,10,51.24613,6.82529,45.0,3.7666666666666666
1544,10,51.24612,6.8251,44.0,3.8333333333333335
1545,10,51.24611,6.8251,44.0,3.8333333333333335
1546,10,51.24641,6.82501,43.0,4.033333333333333
1547,10,51.24809,6.82408,41.0,5.116666666666666
1548,10,51.2489,6.82379,39.0,5.616666666666667
1549,10,51.24917,6.82373,39.0,5.783333333333333
1550,10,51.24983,6.82364,41.0,6.2
1551,10,51.25094,6.82364,48.0,6.866666666666667
1552,10,51.25109,6.82361,48.0,6.966666666666667
1553,10,51.25118,6.82353,49.0,7.033333333333333
1554,10,51.25122,6.82349,49.0,7.05
1555,10,51.25121,6.82366,48.0,7.116666666666666
1556,10,51.25127,6.82396,47.0,7.25
1557,10,51.25125,6.82402,47.0,7.266666666666667
1558,10,51.25119,6.82413,47.0,7.333333333333333
1559,10,51.25119,6.82421,48.0,7.35
1560,10,51.2509,6.82441,49.0,7.55
1561,10,51.24987,6.82504,51.0,8.216666666666667
1562,10,51.24987,6.82505,51.0,8.233333333333333
1563,10,51.24943,6.82531,52.0,8.516666666666667
1564,10,51.24835,6.82575,45.0,9.2
1565,10,51.24801,6.82587,48.0,9.416666666666666
1566,10,51.24772,6.82603,49.0,9.6
1567,10,51.24746,6.82622,49.0,9.766666666666667
1568,10,51.24706,6.82667,53.0,10.066666666666666
1569,10,51.24625,6.82754,53.0,10.666666666666666
1570,10,51.24552,6.8284,51.0,11.233333333333333
1571,10,51.24494,6.82908,55.0,11.666666666666666
1572,10,51.24432,6.82977,59.0,12.133333333333333
1573,10,51.24372,6.83042,56.0,12.566666666666666
1574,10,51.24364,6.83049,55.0,12.633333333333333
1575,10,51.24335,6.83066,56.0,12.816666666666666
1576,10,51.24312,6.83075,55.0,12.966666666666667
1577,10,51.24299,6.83074,54.0,13.05
1578,10,51.24298,6.83074,54.0,13.05
1579,10,51.24282,6.83071,53.0,13.15
1580,10,51.24232,6.8305,50.0,13.466666666666667
1581,10,51.242,6.83033,47.0,13.666666666666666
1582,10,51.24172,6.83015,45.0,13.85
1583,11,51.1982215,6.7363674,39.0,0.0
1584,11,51.19821,6.73636,39.0,0.0
1585,11,51.19821,6.73635,39.0,0.0
1586,11,51.19803,6.73637,37.0,0.11666666666666667
1587,11,51.19694,6.73643,29.0,0.85
1588,11,51.19686,6.73644,30.0,0.9
1589,11,51.19679,6.73644,30.0,0.95
1590,11,51.19659,6.73646,31.0,1.0833333333333333
1591,11,51.19367,6.73672,33.0,3.033333333333333
1592,11,51.19302,6.73678,35.0,3.466666666666667
1593,11,51.19182,6.73688,33.0,4.266666666666667
1594,11,51.19172,6.73689,33.0,4.333333333333333
1595,11,51.19099,6.7371,33.0,4.833333333333333
1596,11,51.19018,6.7375,39.0,5.4
1597,11,51.18985,6.73771,39.0,5.633333333333333
1598,11,51.18949,6.73793,36.0,5.9
1599,11,51.18881,6.73849,38.0,6.4
1600,11,51.18834,6.73891,38.0,6.766666666666667
1601,11,51.18785,6.73943,36.0,7.15
1602,11,51.18704,6.74053,36.0,7.866666666666667
1603,11,51.18676,6.74102,35.0,8.15
1604,11,51.18639,6.74168,35.0,8.516666666666667
1605,11,51.18628,6.74189,36.0,8.633333333333333
1606,11,51.18625,6.74197,36.0,8.666666666666666
1607,11,51.18621,6.74205,36.0,8.716666666666667
1608,11,51.18576,6.74321,36.0,9.283333333333333
1609,11,51.18557,6.74374,36.0,9.533333333333333
1610,11,51.18507,6.74544,38.0,10.316666666666666
1611,11,51.18458,6.74718,36.0,11.116666666666667
1612,11,51.18442,6.74776,35.0,11.383333333333333
1613,11,51.1843,6.74824,37.0,11.6
1614,11,51.18417,6.74886,38.0,11.866666666666667
1615,11,51.18413,6.74909,36.0,11.966666666666667
1616,11,51.18406,6.74951,33.0,12.15
1617,11,51.184,6.75014,33.0,12.416666666666666
1618,11,51.18393,6.75107,38.0,12.816666666666666
1619,11,51.18391,6.75178,38.0,13.116666666666667
1620,11,51.18391,6.75248,38.0,13.4
1621,11,51.18404,6.75401,37.0,14.05
1622,11,51.18404,6.754,37.0,14.05
1623,11,51.18405,6.75414,37.0,14.116666666666667
1624,11,51.18413,6.75503,37.0,14.483333333333333
1625,11,51.1842,6.75598,39.0,14.883333333333333
1626,11,51.18426,6.75675,38.0,15.216666666666667
1627,11,51.18438,6.75838,39.0,15.9
1628,11,51.18439,6.75858,39.0,15.983333333333333
1629,11,51.18441,6.75894,38.0,16.133333333333333
1630,11,51.18442,6.75913,37.0,16.216666666666665
1631,11,51.18445,6.75984,34.0,16.516666666666666
1632,11,51.18453,6.76124,36.0,17.1
1633,11,51.18453,6.76123,36.0,17.1
1634,11,51.18459,6.76245,35.0,17.616666666666667
1635,11,51.18463,6.76377,39.0,18.166666666666668
1636,11,51.18464,6.76411,39.0,18.316666666666666
1637,11,51.18466,6.76449,39.0,18.466666666666665
1638,11,51.18479,6.76518,37.0,18.766666666666666
1639,11,51.18489,6.76566,35.0,18.983333333333334
1640,11,51.18499,6.76614,35.0,19.2
1641,11,51.1851,6.76663,37.0,19.416666666666668
1642,11,51.18523,6.76712,37.0,19.633333333333333
1643,11,51.18533,6.76744,38.0,19.783333333333335
1644,11,51.18568,6.76835,39.0,20.233333333333334
1645,11,51.18582,6.76878,39.0,20.433333333333334
1646,11,51.18582,6.76877,39.0,20.433333333333334
1647,11,51.18588,6.76897,40.0,20.533333333333335
1648,11,51.18601,6.76949,40.0,20.766666666666666
1649,11,51.18621,6.7703,39.0,21.133333333333333
1650,11,51.18634,6.77094,40.0,21.416666666666668
1651,11,51.18657,6.77209,42.0,21.916666666666668
1652,11,51.18674,6.77301,40.0,22.316666666666666
1653,11,51.18676,6.77309,40.0,22.35
1654,11,51.1869,6.77385,36.0,22.683333333333334
1655,11,51.18702,6.77458,30.0,23.0
1656,11,51.18705,6.77466,31.0,23.033333333333335
1657,11,51.18719,6.77489,31.0,23.166666666666668
1658,11,51.18726,6.77501,30.0,23.233333333333334
